경도,국가,국명,분류체계,위도,지역,채집일,학명,해역
128.952225,대한민국,,Salegentibacter mishustinae,34.886112,대한민국 부산광역시,2004-09-30,Salegentibacter mishustinae,남해동부
128.425003,대한민국,뿔가시횟대장님물이,Siphonostomatoida > Caligidae > Lepeophtheirus > Lepeophtheirus parviventris,38.500000,대한민국 강원도 고성군 현내면 대진항,2020-04-28,Lepeophtheirus parviventris,동해중부
128.577545,대한민국,매끈발톱요정짠물응애,Trombidiformes > Halacaridae > Agaue > Agaue laeviunguis,34.778378,대한민국 경상남도 거제시 동부면 덕원해수욕장,2018-03-20,Agaue laeviunguis,남해동부
128.951157,대한민국,톱날입진짜종소모충,Tintinnidae > Eutintinnus > Eutintinnus rectus,37.772167,대한민국 강원도 강릉시 강릉항,2017-04-28,Eutintinnus rectus,동해중부
128.951157,대한민국,톱날입진짜종소모충,Tintinnidae > Eutintinnus > Eutintinnus rectus,37.772167,대한민국 강원도 강릉시 강릉항,2017-04-28,Eutintinnus rectus,동해중부
126.634064,대한민국,,Thalassiosirales > Thalassiosiraceae > Detonula > Detonula pumila,33.542118,대한민국 제주특별자치도 제주시,2012-06-23,Detonula pumila,남해서부
126.224388,대한민국,그물바탕말,Phaeophyceae > Dictyotales > Dictyotaceae > Dictyota > Dictyota dichotoma,33.417946,대한민국 제주특별자치도 제주시 한림읍 비양도,2021-07-28,Dictyota dichotoma,남해서부
126.307449,대한민국,태평작은노벌레,Odontacartia > Acartia (Odontacartia) pacifica,34.569183,대한민국 전라남도 진도군,2011-08-15,Acartia (Odontacartia) pacifica,남해서부
129.377335,대한민국,,Oncholaimidae > Adoncholaimus > Adoncholaimus daikokuensis,37.105988,대한민국 경상북도 울진군 북면 조간대,2016-02-11,Adoncholaimus daikokuensis,동해중부
130.846436,대한민국,,Oncholaimidae > Adoncholaimus > Adoncholaimus crassicaudus,37.539951,대한민국 경상북도 울릉군 울릉읍 조하대,2016-06-18,Adoncholaimus crassicaudus,동해중부
127.766945,대한민국,,Vibrionales > Vibrionaceae > Catenococcus > Catenococcus thiocycli,34.681946,대한민국 남해,2017-09-28,Catenococcus thiocycli,남해서부
128.325775,대한민국,,Teleostei > Perciformes > Cebidichthyidae > Dictyosoma > Dictyosoma burgeri,34.850460,대한민국 경상남도 통영시,2019-07-09,Dictyosoma burgeri,남해동부
127.458809,대한민국,가시투성바다대벌레,Malacostraca > Amphipoda > Caprellidae > Caprella > Caprella acanthogaster,34.840874,대한민국 전라남도 순천시 별량면 마산리,2012-07-23,Caprella acanthogaster,남해서부
125.411362,대한민국,민꽃게,Thalamitinae > Charybdis > Charybdis > Charybdis (Charybdis) japonica,34.643978,대한민국 전라남도 신안군 흑산면 흑산도,2021-08-10,Charybdis (Charybdis) japonica,서해
128.952225,대한민국,,Rhodobacterales > Paracoccaceae > Paracoccus > Paracoccus homiensis,34.886112,대한민국 부산광역시,2004-09-30,Paracoccus homiensis,남해동부
125.193199,대한민국,크뢰앙솜털,Phaeophyceae > Ectocarpales > Ectocarpaceae > Ectocarpus > Ectocarpus crouaniorum,34.683933,"대한민국 전라남도 신안군 흑산면 홍도리,홍도항",2016-05-21,Ectocarpus crouaniorum,서해
129.506241,대한민국,민가지말,Phaeophyceae > Ectocarpales > Chordariaceae > Chordaria > Chordaria flagelliformis,35.806595,대한민국 경상북도 경주시 감포읍 감포리,2016-04-01,Chordaria flagelliformis,동해남부
126.831665,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio caribbeanicus,33.546665,대한민국 제주근해,2017-10-27,Vibrio caribbeanicus,남해서부
126.636940,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus aeolius,35.978889,대한민국 서해,2017-09-28,Bacillus aeolius,서해
128.952225,대한민국,,Rhodobacterales > Paracoccaceae > Paracoccus > Paracoccus xiamenensis,34.886112,대한민국 부산광역시,2004-09-30,Paracoccus xiamenensis,남해동부
126.503761,대한민국,갯가꼬마새우,Thoridae > Eualus > Eualus sinensis,36.327717,대한민국 충청남도 보령시 대천항,2021-05-12,Eualus sinensis,서해
128.952225,대한민국,,Weeksellaceae > Chryseobacterium > Chryseobacterium profundimaris,34.886112,대한민국 부산광역시,2004-09-30,Chryseobacterium profundimaris,남해동부
127.308014,대한민국,톳,Sargassum fusiforme,34.018715,"대한민국 전라남도 여수시 삼산면 거문도, 서도",2017-10-01,Sargassum fusiforme,남해서부
129.486557,대한민국,도화볼락,Teleostei > Scorpaeniformes > Sebastidae > Sebastes > Sebastes joyneri,36.094219,대한민국 경상북도 포항시,2016-08-25,Sebastes joyneri,동해남부
129.397644,대한민국,염주말,Ulvophyceae > Cladophorales > Cladophoraceae > Chaetomorpha > Chaetomorpha moniligera,36.160778,대한민국 경상북도 포항시 북구 흥해읍,2015-11-06,Chaetomorpha moniligera,동해남부
129.225067,대한민국,연두털말,Phaeophyceae > Ectocarpales > Chordariaceae > Papenfussiella > Papenfussiella kuromo,35.215683,대한민국 부산광역시 기장군 기장읍 연화리,2014-01-03,Papenfussiella kuromo,동해남부
126.631393,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus altitudinis,37.174725,대한민국 서해,2010-05-10,Bacillus altitudinis,서해
127.805435,대한민국,바위주름,Phaeophyceae > Ectocarpales > Petrospongiaceae > Petrospongium > Petrospongium rugosum,34.857830,대한민국 경상남도 남해군 서면 노구리,2012-01-24,Petrospongium rugosum,남해동부
129.197754,대한민국,바위주름,Phaeophyceae > Ectocarpales > Petrospongiaceae > Petrospongium > Petrospongium rugosum,35.175198,대한민국 부산광역시 해운대구 송정동 구덕포,2016-04-23,Petrospongium rugosum,동해남부
128.988770,대한민국,가지바다오디,Phaeophyceae > Ectocarpales > Chordariaceae > Botrytella > Botrytella reinboldii,37.737724,대한민국 강원도 강릉시 강동면 안인진항,2018-05-01,Botrytella reinboldii,동해중부
126.631393,대한민국,,Rossellomorea marisflavi,37.174725,대한민국 서해,2010-05-10,Rossellomorea marisflavi,서해
126.631393,대한민국,,Staphylococcus sciuri,37.174725,대한민국 서해,2010-05-10,Staphylococcus sciuri,서해
129.172668,대한민국,,Terebellidae > Amaeana > Amaeana occidentalis,35.136715,대한민국 부산광역시,2010-08-01,Amaeana occidentalis,남해동부
128.952225,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio chagasii,34.886112,대한민국 부산광역시,2004-09-30,Vibrio chagasii,남해동부
129.416672,대한민국,,Geodermatophilales > Geodermatophilaceae > Blastococcus > Blastococcus massiliensis,37.070553,대한민국 동해,2016-06-27,Blastococcus massiliensis,동해중부
129.416672,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Alcanivoracaceae > Alcanivorax > Alcanivorax venustensis,37.070553,대한민국 동해,2016-06-27,Alcanivorax venustensis,동해중부
127.766945,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Halomonas > Halomonas aestuarii,34.886669,대한민국 남해,2017-09-28,Halomonas aestuarii,남해서부
128.952225,대한민국,,Psychrobacter piscatorii,34.886112,대한민국 부산광역시,2004-09-30,Psychrobacter piscatorii,남해동부
127.458778,대한민국,가시투성바다대벌레,Malacostraca > Amphipoda > Caprellidae > Caprella > Caprella acanthogaster,34.840843,대한민국 전라남도 순천시 별량면 마산리,2012-07-22,Caprella acanthogaster,남해서부
126.631393,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio azureus,37.174725,대한민국 서해,2010-05-10,Vibrio azureus,서해
126.631393,대한민국,,Staphylococcus capitis subsp. capitis,37.174725,대한민국 서해,2010-05-10,Staphylococcus capitis subsp. capitis,서해
126.631393,대한민국,,Metabacillus halosaccharovorans,37.174725,대한민국 서해,2010-05-10,Metabacillus halosaccharovorans,서해
126.631393,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus siamensis,37.174725,대한민국 서해,2010-05-10,Bacillus siamensis,서해
126.631393,대한민국,,Rhodobacterales > Paracoccaceae > Paracoccus > Paracoccus marcusii,37.174725,대한민국 서해,2010-05-10,Paracoccus marcusii,서해
128.952225,대한민국,,Ruegeria atlantica,34.886112,대한민국 부산광역시,2004-09-30,Ruegeria atlantica,남해동부
126.567924,대한민국,계단꼭지청자고둥,Neogastropoda > Conidae > Conus > Conus lischkeanus,33.227169,대한민국 제주특별자치도 서귀포시 서귀동 문섬 site3 diving,2017-04-22,Conus lischkeanus,남해서부
128.952225,대한민국,,Mycobacteriales > Dietziaceae > Dietzia > Dietzia kunjamensis subsp. kunjamensis,34.886112,대한민국 부산광역시,2004-09-30,Dietzia kunjamensis subsp. kunjamensis,남해동부
129.603989,대한민국,두깃장방노벌레,Copepoda > Calanoida > Candaciidae > Candacia > Candacia bipinnata,35.726879,대한민국 경상북도 경주시,2011-08-28,Candacia bipinnata,동해남부
129.222061,대한민국,두깃장방노벌레,Copepoda > Calanoida > Candaciidae > Candacia > Candacia bipinnata,35.159424,대한민국 부산광역시,2011-08-28,Candacia bipinnata,동해남부
125.122704,대한민국,마디이끼벌레,Gymnolaemata > Cheilostomatida > Cellariidae > Cellaria > Cellaria punctata,34.046944,대한민국 전라남도 신안군 흑산면 가거도 녹섬,2021-06-22,Cellaria punctata,서해
126.588707,대한민국,,Rotaliida > Amphisteginidae > Amphistegina > Amphistegina radiata,33.236694,대한민국 제주특별자치도 서귀포시 섶섬,2020-08-03,Amphistegina radiata,남해서부
126.735031,대한민국,,Rotaliida > Pegidiidae > Pegidia > Pegidia dubia,33.574017,대한민국 제주특별자치도 제주시 구좌읍,2016-04-30,Pegidia dubia,남해서부
126.285583,대한민국,젓새우,Sergestoidea > Sergestidae > Acetes > Acetes japonicus,36.623795,대한민국 충청남도 태안군 남면 마검포항,2021-05-11,Acetes japonicus,서해
126.527000,대한민국,옆길게,Tritodynamiinae > Tritodynamia > Tritodynamia rathbuni,36.221111,대한민국 충청남도 보령시 웅천읍 독산해수욕장,2021-03-02,Tritodynamia rathbuni,서해
126.545944,대한민국,칠게,Pleocyemata > Brachyura > Ocypodoidea > Macrophthalmidae > Macrophthalminae > Macrophthalmus > Mareotis > Macrophthalmus (Mareotis) japonicus,35.586128,대한민국 전라북도 부안군 진서면,2021-03-16,Macrophthalmus (Mareotis) japonicus,서해
129.416672,대한민국,,Pseudalkalibacillus berkeleyi,37.070553,대한민국 동해,2016-06-27,Pseudalkalibacillus berkeleyi,동해중부
129.416672,대한민국,,Pseudalkalibacillus berkeleyi,37.070553,대한민국 동해,2016-06-27,Pseudalkalibacillus berkeleyi,동해중부
126.795830,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Alteromonadaceae > Alteromonas > Alteromonas macleodii,33.559998,대한민국 제주근해,2017-10-27,Alteromonas macleodii,남해서부
129.225067,대한민국,반지털,Phaeophyceae > Ectocarpales > Chordariaceae > Halothrix > Halothrix lumbricalis,35.215683,대한민국 부산광역시 기장군 기장읍 연화리,2014-01-03,Halothrix lumbricalis,동해남부
126.296425,대한민국,바위두둑,Phaeophyceae > Ectocarpales > Chordariaceae > Leathesia > Leathesia marina,33.962414,대한민국 제주특별자치도 제주시 추자면 추자항,2014-06-27,Leathesia marina,남해서부
126.330917,대한민국,바위수염,Scytosiphonaceae > Myelophycus > Myelophycus simplex,33.956097,"대한민국 제주특별자치도 제주시 추자면 추자도, 예초리",2014-06-27,Myelophycus simplex,남해서부
126.795830,대한민국,,Vibrionales > Vibrionaceae > Photobacterium > Photobacterium damselae subsp. damselae,33.559998,대한민국 제주근해,2017-10-27,Photobacterium damselae subsp. damselae,남해서부
126.872780,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio antiquarius,33.529167,대한민국 제주근해,2017-10-27,Vibrio antiquarius,남해서부
126.529694,대한민국,도끼배보트노벌레,Pontellidae > Pontella > Pontella securifer,33.234795,대한민국 제주특별자치도 서귀포시,2020-10-13,Pontella securifer,남해서부
126.636940,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus aeolius,35.978889,대한민국 서해,2017-09-28,Bacillus aeolius,서해
126.636940,대한민국,,Caryophanales > Bacillaceae > Aeribacillus > Aeribacillus pallidus,35.978889,대한민국 서해,2017-09-28,Aeribacillus pallidus,서해
126.275421,대한민국,꼬인바위수염,Scytosiphonaceae > Myelophycus > Myelophycus cavus,34.395943,대한민국 전라남도 진도군 의신면 금갑해수욕장,2013-03-27,Myelophycus cavus,남해서부
128.418610,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Pseudoalteromonadaceae > Pseudoalteromonas > Pseudoalteromonas spongiae,34.839443,대한민국 남해,2017-09-27,Pseudoalteromonas spongiae,남해동부
125.191460,대한민국,크뢰앙솜털,Phaeophyceae > Ectocarpales > Ectocarpaceae > Ectocarpus > Ectocarpus crouaniorum,34.685791,"대한민국 전라남도 신안군 흑산면 홍도리,몽돌해수욕장",2016-05-20,Ectocarpus crouaniorum,서해
126.631393,대한민국,,Pseudomonadota > Alphaproteobacteria > Hyphomicrobiales > Devosiaceae > Devosia > Devosia euplotis,37.174725,대한민국 서해,2010-05-10,Devosia euplotis,서해
126.565422,대한민국,말청각,Ulvophyceae > Bryopsidales > Codiaceae > Codium > Codium subtubulosum,33.227776,대한민국 제주특별자치도 서귀포시,2015-07-06,Codium subtubulosum,남해서부
126.576233,대한민국,가숭어,Teleostei > Mugiliformes > Mugilidae > Planiliza > Planiliza haematocheilus,36.138714,대한민국 충청남도 서천군 비인면 비인천,2021-09-30,Planiliza haematocheilus,서해
126.390701,대한민국,털다발풀게,Varunidae > Hemigrapsus > Hemigrapsus takanoi,34.900120,대한민국 전라남도 무안군 청계면,2021-03-17,Hemigrapsus takanoi,서해
126.631393,대한민국,,Priestia aryabhattai,37.174725,대한민국 서해,2010-05-10,Priestia aryabhattai,서해
126.631393,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus zhangzhouensis,37.174725,대한민국 서해,2010-05-10,Bacillus zhangzhouensis,서해
128.988876,대한민국,그물바탕말,Phaeophyceae > Dictyotales > Dictyotaceae > Dictyota > Dictyota dichotoma,37.737041,"대한민국 강원도 강릉시 강동면 안인,강릉",2013-10-04,Dictyota dichotoma,동해중부
126.277283,대한민국,불레기말,Scytosiphonaceae > Colpomenia > Colpomenia sinuosa,34.394402,대한민국 전라남도 진도군 의신면 금갑,2014-03-16,Colpomenia sinuosa,남해서부
129.450821,대한민국,불레기말,Scytosiphonaceae > Colpomenia > Colpomenia sinuosa,36.678585,대한민국 경상북도 울진군 후포면 후포항,2015-01-23,Colpomenia sinuosa,동해중부
126.631393,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus zhangzhouensis,37.174725,대한민국 서해,2010-05-10,Bacillus zhangzhouensis,서해
128.952225,대한민국,,Stappiaceae > Pseudovibrio > Pseudovibrio ascidiaceicola,34.886112,대한민국 부산광역시,2004-09-30,Pseudovibrio ascidiaceicola,남해동부
129.552063,대한민국,불레기말,Scytosiphonaceae > Colpomenia > Colpomenia sinuosa,36.084415,대한민국 경상북도 포항시 남구 호미곶면 구만2리,2015-12-26,Colpomenia sinuosa,동해남부
126.631393,대한민국,,Staphylococcus saprophyticus subsp. saprophyticus,37.174725,대한민국 서해,2010-05-10,Staphylococcus saprophyticus subsp. saprophyticus,서해
126.631393,대한민국,,Staphylococcus xylosus,37.174725,대한민국 서해,2010-05-10,Staphylococcus xylosus,서해
126.631393,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio neocaledonicus,37.174725,대한민국 서해,2010-05-10,Vibrio neocaledonicus,서해
126.631393,대한민국,,Caryophanales > Bacillaceae > Alkalihalobacillus > Alkalihalobacillus algicola,37.174725,대한민국 서해,2010-05-10,Alkalihalobacillus algicola,서해
126.631393,대한민국,,Staphylococcus capitis subsp. capitis,37.174725,대한민국 서해,2010-05-10,Staphylococcus capitis subsp. capitis,서해
126.631393,대한민국,,Micrococcus aloeverae,37.174725,대한민국 서해,2010-05-10,Micrococcus aloeverae,서해
126.631393,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Halomonas > Halomonas shengliensis,37.174725,대한민국 서해,2010-05-10,Halomonas shengliensis,서해
129.577271,대한민국,미역쇠,Scytosiphonaceae > Petalonia > Petalonia binghamiae,36.026028,대한민국 경상북도 포항시 남구 구룡포읍 석봉2리,2015-12-26,Petalonia binghamiae,동해남부
126.631393,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio neocaledonicus,37.174725,대한민국 서해,2010-05-10,Vibrio neocaledonicus,서해
126.503761,대한민국,붉은줄참새우,Pleocyemata > Caridea > Palaemonoidea > Palaemonidae > Palaemon > Palaemon macrodactylus,36.327717,대한민국 충청남도 보령시,2021-05-12,Palaemon macrodactylus,서해
126.503761,대한민국,붉은줄참새우,Pleocyemata > Caridea > Palaemonoidea > Palaemonidae > Palaemon > Palaemon macrodactylus,36.327717,대한민국 충청남도 보령시,2021-05-12,Palaemon macrodactylus,서해
129.564163,대한민국,큰대마디말,Ulvophyceae > Cladophorales > Cladophoraceae > Lychaete > Lychaete japonica var. kajimurae,35.989723,대한민국 경상북도 포항시 남구 구룡포읍,2015-06-24,Lychaete japonica var. kajimurae,동해남부
126.294693,대한민국,꽃병소모충,Tintinnidae > Amphorides > Amphorides amphora,33.961555,대한민국 제주특별자치도 제주시 추자면 대서리 상추자도항,2021-08-19,Amphorides amphora,남해서부
126.631393,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Pseudoalteromonadaceae > Pseudoalteromonas > Pseudoalteromonas arabiensis,37.174725,대한민국 서해,2010-05-10,Pseudoalteromonas arabiensis,서해
126.631393,대한민국,,Priestia flexa,37.174725,대한민국 서해,2010-05-10,Priestia flexa,서해
126.398582,대한민국,꼬인바위수염,Scytosiphonaceae > Myelophycus > Myelophycus cavus,36.368439,"대한민국 충청남도 보령시 오천면 원산도,오봉산해수욕장",2015-06-15,Myelophycus cavus,서해
126.398582,대한민국,꼬인바위수염,Scytosiphonaceae > Myelophycus > Myelophycus cavus,36.368439,"대한민국 충청남도 보령시 오천면 원산도,오봉산해수욕장",2015-06-15,Myelophycus cavus,서해
128.952225,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio chagasii,34.886112,대한민국 부산광역시,2004-09-30,Vibrio chagasii,남해동부
128.709137,대한민국,창자파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva intestinalis,34.845581,대한민국 경상남도 거제시 일운면,2016-04-08,Ulva intestinalis,남해동부
128.952225,대한민국,,Rhodobacterales > Paracoccaceae > Paracoccus > Paracoccus halophilus,34.886112,대한민국 부산광역시,2004-10-04,Paracoccus halophilus,남해동부
126.301628,대한민국,,Protista > Dinophyta > Dinophyceae > Dinophysiales > Dinophysaceae > Dinophysis > Dinophysis acuminata,33.185017,대한민국 제주특별자치도 서귀포시 안덕면 화순 앞바다,2010-07-29,Dinophysis acuminata,남해서부
126.249077,대한민국,창자파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva intestinalis,33.986305,대한민국 제주특별자치도 제주시 추자면 추자도,2021-09-11,Ulva intestinalis,남해서부
125.113640,대한민국,털비말,Sporochnus radiciformis,34.056332,대한민국 전라남도 신안군 흑산면 가거도,2021-06-29,Sporochnus radiciformis,서해
126.371391,대한민국,납작수염부채발갯지렁이,Polychaeta > Phyllodocida > Phyllodocidae > Nereiphylla > Nereiphylla castanea,37.447308,대한민국 인천광역시 중구,2021-04-14,Nereiphylla castanea,서해
126.359024,대한민국,옆눈비늘갯지렁이,Polynoidae > Harmothoe > Harmothoe imbricata,36.422085,대한민국 충청남도 태안군 고남면,2021-09-09,Harmothoe imbricata,서해
126.113914,대한민국,원참갯지렁이,Polychaeta > Phyllodocida > Nereididae > Nereis > Nereis pelagica,35.010502,대한민국 전라남도 신안군 증도면,2021-07-23,Nereis pelagica,서해
129.386780,대한민국,,Ulvophyceae > Bryopsidales > Codiaceae > Codium > Codium tenue,36.346249,대한민국 경상북도 영덕군 강구면,2016-04-29,Codium tenue,동해남부
130.878952,대한민국,갈색대마디말,Ulvophyceae > Cladophorales > Cladophoraceae > Cladophora > Cladophora wrightiana var. minor,37.465694,대한민국 경상북도 울릉군 울릉읍,2016-07-21,Cladophora wrightiana var. minor,동해중부
129.326920,대한민국,두깃장방노벌레,Copepoda > Calanoida > Candaciidae > Candacia > Candacia bipinnata,35.306717,대한민국 부산광역시,2011-08-28,Candacia bipinnata,동해남부
129.016663,대한민국,메디불가사리,Valvatida > Goniasteridae > Mediaster > Mediaster brachiatus,34.750000,대한민국 남해,2012-02-09,Mediaster brachiatus,남해동부
129.395355,대한민국,보통주정노벌레,Undinula vulgaris,37.092590,대한민국 경상북도 울진군,2011-09-28,Undinula vulgaris,동해중부
127.910278,대한민국,,Nematoda > Chromadorea > Araeolaimida > Axonolaimidae > Axonolaimus > Axonolaimus helgolandicus,34.749168,대한민국 경상남도 남해군 남면 조간대,2016-02-17,Axonolaimus helgolandicus,남해동부
128.603500,대한민국,민가지말,Phaeophyceae > Ectocarpales > Chordariaceae > Chordaria > Chordaria flagelliformis,34.726791,대한민국 경상남도 거제시 남부면 명사해수욕장,2014-07-12,Chordaria flagelliformis,남해동부
126.276978,대한민국,반지털,Phaeophyceae > Ectocarpales > Chordariaceae > Halothrix > Halothrix lumbricalis,34.395443,대한민국 전라남도 진도군 진도읍 진도,2013-03-27,Halothrix lumbricalis,남해서부
128.399994,대한민국,작은배젖꼭지노벌레,Pleuromamma indica,34.225002,대한민국 남해,2020-08-20,Pleuromamma indica,남해동부
128.952225,대한민국,,Tsukamurellaceae > Tsukamurella > Tsukamurella pulmonis,34.886112,대한민국 부산광역시,2004-10-04,Tsukamurella pulmonis,남해동부
126.360123,대한민국,농게,Tubuca arcuata,37.741325,대한민국 인천광역시 강화군 내가면 강화도,2021-04-16,Tubuca arcuata,서해
126.360123,대한민국,칠게,Pleocyemata > Brachyura > Ocypodoidea > Macrophthalmidae > Macrophthalminae > Macrophthalmus > Mareotis > Macrophthalmus (Mareotis) japonicus,37.741325,대한민국 인천광역시 강화군 내가면 강화도,2021-04-16,Macrophthalmus (Mareotis) japonicus,서해
125.124474,대한민국,가는엉킨실,Ulvophyceae > Bryopsidales > Derbesiaceae > Derbesia > Derbesia tenuissima,34.050915,대한민국 전라남도 신안군 흑산면 가거도,2021-06-29,Derbesia tenuissima,서해
126.349617,대한민국,참깃털말,Ulvophyceae > Bryopsidales > Bryopsidaceae > Bryopsis > Bryopsis plumosa,33.984028,대한민국 제주특별자치도 제주시 추자면 추자도,2021-09-10,Bryopsis plumosa,남해서부
128.952225,대한민국,,Rhodobacterales > Paracoccaceae > Paracoccus > Paracoccus rhizosphaerae,34.886112,대한민국 부산광역시,2004-10-04,Paracoccus rhizosphaerae,남해동부
125.192513,대한민국,바위수염,Scytosiphonaceae > Myelophycus > Myelophycus simplex,34.681953,대한민국 전라남도 신안군 흑산면 홍도리,2013-07-20,Myelophycus simplex,서해
129.189529,대한민국,바위수염,Scytosiphonaceae > Myelophycus > Myelophycus simplex,35.159672,대한민국 부산광역시 해운대구 중1동 청사포,2015-02-03,Myelophycus simplex,동해남부
129.224625,대한민국,바위수염,Scytosiphonaceae > Myelophycus > Myelophycus simplex,35.194866,대한민국 부산광역시 기장군 기장읍 시랑리,2016-04-23,Myelophycus simplex,동해남부
126.631393,대한민국,,Micrococcales > Micrococcaceae > Arthrobacter > Arthrobacter rhombi,37.174725,대한민국 서해,2010-05-10,Arthrobacter rhombi,서해
126.599251,대한민국,,Pleosporales > Pleosporaceae > Decorospora > Decorospora gaudefroyi,35.594276,대한민국 전라남도 부안군 진서면,2014-01-03,Decorospora gaudefroyi,서해
129.237610,대한민국,주둥치,Teleostei > Perciformes > Leiognathidae > Nuchequula > Nuchequula nuchalis,35.259884,대한민국 부산광역시 기장군,2016-01-06,Nuchequula nuchalis,동해남부
126.925644,대한민국,참가시그물바탕말,Phaeophyceae > Dictyotales > Dictyotaceae > Dictyopteris > Dictyopteris pacifica,33.460114,대한민국 제주특별자치도 서귀포시 성산읍 성산,2013-04-28,Dictyopteris pacifica,남해서부
129.566635,대한민국,가시뼈대그물말,Phaeophyceae > Dictyotales > Dictyotaceae > Dictyopteris > Dictyopteris prolifera,35.996532,대한민국 경상북도 포항시 남구 구룡포읍 구룡포,2014-12-13,Dictyopteris prolifera,동해남부
128.971359,대한민국,청줄돔,Teleostei > Perciformes > Pomacanthidae > Chaetodontoplus > Chaetodontoplus septentrionalis,34.917816,대한민국 부산광역시,2015-10-19,Chaetodontoplus septentrionalis,남해동부
126.470390,대한민국,미끈뼈대그물말,Phaeophyceae > Dictyotales > Dictyotaceae > Dictyopteris > Dictyopteris divaricata,35.627247,대한민국 전라북도 부안군 변산면 격포항,2011-06-16,Dictyopteris divaricata,서해
125.451736,대한민국,미끈뼈대그물말,Phaeophyceae > Dictyotales > Dictyotaceae > Dictyopteris > Dictyopteris divaricata,34.689339,대한민국 전라남도 신안군 흑산면 예리3길,2016-05-19,Dictyopteris divaricata,서해
127.295105,대한민국,미역쇠,Scytosiphonaceae > Petalonia > Petalonia binghamiae,34.055443,"대한민국 전라남도 여수시 삼산면 서도리,이금포해변",2016-03-26,Petalonia binghamiae,남해서부
129.577271,대한민국,미역쇠,Scytosiphonaceae > Petalonia > Petalonia binghamiae,36.026028,대한민국 경상북도 포항시 남구 구룡포읍 석봉2리,2015-12-26,Petalonia binghamiae,동해남부
128.787659,대한민국,삼세기,Teleostei > Scorpaeniformes > Agonidae > Hemitripterus > Hemitripterus villosus,35.024479,대한민국 부산광역시 강서구,2015-01-20,Hemitripterus villosus,남해동부
129.328094,대한민국,참가시그물바탕말,Phaeophyceae > Dictyotales > Dictyotaceae > Dictyopteris > Dictyopteris pacifica,37.263279,대한민국 강원도 삼척시 원덕읍 갈남,2014-08-01,Dictyopteris pacifica,동해중부
126.467850,대한민국,가시뼈대그물말,Phaeophyceae > Dictyotales > Dictyotaceae > Dictyopteris > Dictyopteris prolifera,35.628838,대한민국 전라북도 부안군 변산면 격포,2014-08-15,Dictyopteris prolifera,서해
129.552063,대한민국,긴불레기말,Scytosiphonaceae > Dactylosiphon > Dactylosiphon bullosus,36.084415,대한민국 경상북도 포항시 남구 호미곶면 구만리,2014-02-17,Dactylosiphon bullosus,동해남부
126.631393,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio diabolicus,37.174725,대한민국 서해,2010-05-10,Vibrio diabolicus,서해
127.000000,대한민국,,Protista > Foraminifera > Globothalamea > Lituolida > Prolixoplectidae > Karrerulina > Karrerulina conversa,32.500000,대한민국 제주근해,2019-08-08,Karrerulina conversa,남해서부
128.951157,대한민국,민부풀음벌집소모충,Tintinnida > Ptychocylididae > Favella > Favella ehrenbergii,37.772167,대한민국 강원도 강릉시 강릉항,2017-06-15,Favella ehrenbergii,동해중부
126.631393,대한민국,,Staphylococcus epidermidis,37.174725,대한민국 서해,2010-05-10,Staphylococcus epidermidis,서해
126.631393,대한민국,,Micrococcales > Kytococcaceae > Kytococcus > Kytococcus sedentarius,37.174725,대한민국 서해,2010-05-10,Kytococcus sedentarius,서해
126.631393,대한민국,,Staphylococcus xylosus,37.174725,대한민국 서해,2010-05-10,Staphylococcus xylosus,서해
126.631393,대한민국,,Micrococcus aloeverae,37.174725,대한민국 서해,2010-05-10,Micrococcus aloeverae,서해
126.593292,대한민국,가시투성바다대벌레,Malacostraca > Amphipoda > Caprellidae > Caprella > Caprella acanthogaster,37.465206,대한민국 인천광역시 중구,2012-08-14,Caprella acanthogaster,서해
129.552063,대한민국,미역쇠,Scytosiphonaceae > Petalonia > Petalonia binghamiae,36.084415,대한민국 경상북도 포항시 남구 호미곶면 구만2리,2015-12-26,Petalonia binghamiae,동해남부
